time,tweet,CleanTweets
2022-07-25 07:13:40+00:00,"@PosIndonesia min, kalo aku dm buat tanya tugas yang berhubungan sama surat boleh ga ya?",administrator pesan langsung buat tanya tugas hubung surat boleh tidak ya
2022-07-10 15:36:31+00:00,@PosIndonesia Min chek DM yaaa 🙏🙏,administrator pesan langsung ya
2022-08-25 06:25:13+00:00,"@sbtcon Cet admin pos indonesia, waktu itu gue kirim ke amrik pake perangko, nanya harganya lewat email. Pembayaran sesuai yg lo terima apa, paypal paling sering digunain, tp kl buyernya bisa kirim ke e wallet ato bank indo? Coba tanya aj",administrator pos indonesia waktu kirim pakai perangko tanya harga lewat email bayar sesuai terima sering bisa kirim bank indonesia coba tanya saja
2022-08-24 12:35:02+00:00,"@PosIndonesia min, pos kilat khusus sekarang ganti jadi pos reguler ya?",administrator pos kilat khusus ganti pos reguler ya
2022-09-13 10:01:16+00:00,"@PosIndonesia min, untuk proses pengambilan bsu lewat pos gimana caranya?",administrator proses ambil lewat pos
2022-09-19 14:25:41+00:00,@BPJSTKinfo @icemenggo Min cara cairin bsu di pt pos indonesia gimana ya? Katanya pake surat ya?,administrator pt pos indonesia ya pakai surat ya
2022-09-16 01:48:20+00:00,@PosIndonesia Min responnya yg solutif dong.. jgn cuma nyuruh ngecek lg data nya,administrator respons solusional jangan suruh cek data nya
2022-08-27 07:19:27+00:00,"@PosIndonesia Min, jika ada kesalahan alamat apa bisa kita ambil di Hub saja?",administrator salah alamat bisa ambil hubung saja
2022-08-30 09:28:33+00:00,"@KemensosRI MIN.. 

DALAM PENYALURAN BLT / BST/ BPNT / SEJENISNYA via @PosIndonesia 

upah yg diberikan untuk pekerjaannya itu berapa perhari? 
Harian atau per 'PCS' penerima? 

TOLONG KETERBUKAANNYA dan Transparansi.",administrator salur jenis upah kerja berapa hari terima tolong
2022-09-16 11:01:55+00:00,"@PosIndonesia min, ini stiker LC tujuan sebenernya apa sih? Tiap dpt kartu pos sm surat nempelinnya stiker LC ga nyantai banget. Udah klo ngirim ke luar stiker LPU ditempel juga sembarangan, pdhl udah dikasih tempat juga 😶 https://t.co/S4SlyyS4pK",administrator stiker tuju sih kartu pos surat stiker tidak banget sudah kirim stiker tempel sembarang sudah tempat
2022-08-17 18:31:34+00:00,@PosIndonesia mimin kalo udah bangun cek dm ak &lt;3,administrator sudah bangun cek pesan langsung lantai
2022-09-06 08:16:53+00:00,"@PosIndonesia min saya udh bayar pajak cukai via bri ya tp ini mmg gk otomatis apa gmn sih, masa status belum dibayar padahal udah ke debet di rekening. Nyebelin bgt",administrator sudah bayar pajak cukai ya memang tidak otomatis sih status belum bayar sudah debet rekening sebal sekali
2022-09-02 11:36:08+00:00,"Min @PosIndonesia udah saya dm, belum dibales nich",administrator sudah pesan langsung belum balas
2022-09-14 06:35:36+00:00,@PosIndonesia Min udah sampe mana statusnya ? ET196719519AU,administrator sudah sampai mana status
2022-07-02 02:59:05+00:00,@PosIndonesia min saya sudah nunggu semaleman lo…,administrator sudah tunggu malam
2022-09-15 02:55:26+00:00,"@PosIndonesia min,tnya donk.. Kalo ngecek BSU gimna caranya ya",administrator tanya cek ya
2022-08-20 15:16:01+00:00,"@PosIndonesia min, kan aku tanya nya setor tunai :(",administrator tanya nya setor tunai
2022-09-12 07:52:00+00:00,"@PosIndonesia min tanya posisi paket saya RR059970447ID ini di mana ya? Hasil tracking terakhir tgl 1 September. Mohon infonya, terima kasih. https://t.co/juP8ucgL9r",administrator tanya posisi paket mana ya hasil lacak akhir tanggal september mohon informasi terima kasih
2022-09-15 08:45:07+00:00,@PosIndonesia min ada yg nyebar link undian kaya gini atas nama pos indonesia https://t.co/q1HEMSVpgN,administrator taut undi nama pos indonesia
2022-09-10 04:52:48+00:00,"@PosIndonesia min, kalo kaya gini keterangannya berarti udah di kurir ya? https://t.co/K3sNdNtTUo",administrator terang sudah kurir ya
2022-08-12 00:45:33+00:00,@PosIndonesia kenapa min? itu gak berkuah kok. itu sifatnya kering,administrator tidak kuah sifat kering
2022-07-14 14:38:20+00:00,"@PosIndonesia Ini min ga ada link pembayarannya jadi bagaimana mau melakukan proses pelunasan?
tadi Mimin sebelumnya bilang lengkapi berkas yg diperlukan, tapi berkas apa ya?
sementara saya tidak menerima email atau apapun itu mengenai berkas2/document apa saja yg harus diperlengkapi https://t.co/V8bKp6IbM1",administrator tidak taut bayar mau proses lunas administrator bilang berkas berkas ya tidak terima email apa berkas saja lengkap
2022-09-14 22:44:03+00:00,@read_one12 @BPJSTKinfo Min tolong dijawab yang ini @PosIndonesia,administrator tolong
2022-08-31 17:49:21+00:00,"@PosIndonesia min, tolong jelasin aplikasi pospay di iOS gimana. Masa saya dah top up saldo melebihi nominal tetep not enough balance?????? Saya gabisa ngambil barang saya loh dan uang saya kejebak disitu😡😡😡 https://t.co/ncanHfEFXX",administrator tolong aplikasi sudah top saldo lebih nominal not tidak bisa ambil barang loh uang situ
2022-07-18 14:39:14+00:00,@PosIndonesia min tolong bales dm saya,administrator tolong balas pesan langsung
2022-07-31 08:44:00+00:00,"@PosIndonesia Min, tolong dibantu no resi 22KOR0000126721 kenapa statusnya salah antar? Penulisan alamat yang biasa saya pakai sebelumnya tidak ada masalah kok. Tks",administrator tolong bantu nomor resi kor status salah antar tulis alamat pakai tidak masalah terima kasih
2022-08-10 09:51:45+00:00,@PosIndonesia min tolong cek DM.,administrator tolong cek pesan langsung
2022-08-19 15:53:01+00:00,@PosIndonesia min tolong cek dm urgent,administrator tolong cek pesan langsung gawat
2022-07-05 01:47:38+00:00,"@PosIndonesia admin, tolong cek dm terkait pengiriman barang yaa. Thank you",administrator tolong cek pesan langsung kait kirim barang ya terima kasih
2022-08-23 03:24:04+00:00,"@PosIndonesia @sehunicglow Min, tlg cek dm ku jg. Thanks",administrator tolong cek pesan langsung ku terima kasih
2022-08-14 20:48:27+00:00,@PosIndonesia @yojungpwoo min tolong cek dm ku juga ya,administrator tolong cek pesan langsung ku ya
2022-08-23 03:25:32+00:00,"@PosIndonesia min...tlg cek dm ku ya.
Terima kasih",administrator tolong cek pesan langsung ku ya terima kasih
2022-08-16 04:16:58+00:00,"@PosIndonesia Min, tolong cek DM please 🙏🏻",administrator tolong cek pesan langsung tolong
2022-08-23 04:50:09+00:00,"@PosIndonesia min, tolong cek dm yaa",administrator tolong cek pesan langsung ya
2022-08-18 10:05:11+00:00,"@PosIndonesia min tolong cek dm ya, urgent please..",administrator tolong cek pesan langsung ya gawat tolong
2022-06-28 01:53:59+00:00,"@PosIndonesia admin, tolong cek dm ya terkait pengecekan nomor tracking usps. Thank you",administrator tolong cek pesan langsung ya kait kece nomor lacak terima kasih
2022-09-23 07:39:33+00:00,"@PosIndonesia min tolong cek dm yaaa, terima kasih 🙏",administrator tolong cek pesan langsung ya terima kasih
2022-07-11 12:26:45+00:00,@PosIndonesia Min minta tolong kalau mau bayar pajak barang import tapi gagal terus gimana ya? Saldonya cukup tp tulisannya begini terus https://t.co/Hugt7qoG2f,administrator tolong mau bayar pajak barang impor gagal ya saldo tulis
2022-07-13 05:09:11+00:00,min tolong la ini knp ga bisa cek resi @PosIndonesia,administrator tolong tidak bisa cek resi
2022-07-01 09:11:03+00:00,"@PosIndonesia SHPE22061603107 ini min, tolong di urus secepatnya ya. Saya sudah lelah bertanya terus dari kemarin gak ada kejelasan dari @PosIndonesia nya",administrator tolong urus cepat ya sudah lelah tanya kemarin tidak jelas nya
2022-07-10 11:20:38+00:00,"@PosIndonesia min, transaksi qris pakai pospay gagal tapi saldo terpotong bagaimana ya?",administrator transaksi pakai gagal saldo potong ya
2022-08-22 14:54:45+00:00,@halo_bandung @kangyanamulyana @dpmptsp_bdg abi min waktu itu ke gerai pos indonesia,administrator waktu gerai pos indonesia
2022-09-22 12:55:25+00:00,min ini gimana ya kalau kena dokumen inspeksi @PosIndonesia https://t.co/K0X6MlejWS,administrator ya kena dokumen inspeksi
2022-08-23 06:34:04+00:00,"Min @PosIndonesia ini gimana ya paket saya terus2an ada di MPCJAKARTA 10900 dari bulan 4 padahal udah dikonfirmasi sama custom.
Nomer tracking CN033715053JP, CN033984333JP, CN033414288JP, CN033671128JP..
Mohon penjelasannya",administrator ya paket terus bulan sudah nomor lacak mohon jelas
2022-08-02 06:19:59+00:00,"@PosIndonesia min, pada zaman dahulu kala sekitar 5 tahun lalu, @mayglobalctzn pernah nyoba kirim kartu pos dari Inggris. Belom sampe2. Tersesat ya min? 🥲🥲🥲",administrator zaman tahun coba kirim kartu pos belum sampai sesat ya administrator
2022-07-26 10:20:09+00:00,Hadeuhhh bikin sim online mandek di ekspedisi POS udah 3 minggu pengirimannya ampe sekarang kaga nyampe2 padahal masih di depok depok juga @PosIndonesia,aduh buat sim daring macet ekspedisi pos sudah minggu kirim sampai tidak sampai depok depok
2022-08-19 12:41:35+00:00,"@PosIndonesia Hadeh , pelayanan mengecewakan , kapok pake jasa pos 🤬",aduh layan kecewa kapok pakai jasa pos
2022-07-01 15:45:18+00:00,"@PosIndonesia DUH SAYA UDAH MINTA BANTUAN YA KE TEMPAT KIRIM, UDAH SEBULAN ANYEP SURUH NUNGGU MULU GAK ADA PERKEMBANGAN!!!

GILAK YA. DI PIKIR SAYA MAU TERUS TERUSAN NUNGGU TANPA KEJELASAN!!!!!",aduh sudah bantu ya tempat kirim sudah bulan suruh tunggu melulu tidak kembang gila ya pikir mau terus tunggu jelas
2022-08-17 06:56:29+00:00,@PosIndonesia Haduh.. udah 2 bulan belum sampe sampe nih..,aduh sudah bulan belum sampai sampai
2022-09-07 03:52:00+00:00,@PosIndonesia Apa Agen POS sekarang masih bisa berfungsi?,agen pos bisa fungsi
2022-09-04 23:40:12+00:00,"Agenda 20,65 juta KPM BLT BBM, PT Pos Indonesia telah siap menyalurkan BLT BBM kepada 18 juta KPM. Sementara sisanya akan menunggu proses pemutakhiran DTKS.

Hubungi command center Kementerian Sosial di nomor telepon 021-171.

SubsidiKhusus WongCilik
#WongCilikJadiPrioritas https://t.co/Ddar8ZSNY0",agenda juta bbm pt pos indonesia salur bbm juta sisa tunggu proses mutakhir hubung menteri sosial nomor telepon
2022-08-17 07:28:05+00:00,"berlangsung mulai 17 - 26 Agustus 2022.
Info lebih lanjut bisa kunjungi website https://t.co/jd0gnTO0TJ atau bisa hubungi WA 085727644212.

#NoMoreDrama #DramaAgustusan #PosIndonesia #PosAja! #PosAjaPilihanKu #PosAjaPalingPas #TermurahTerluasTercepat",agustus informasi lebih lanjut bisa situs
2022-08-03 03:35:46+00:00,"@M_NandaFauzan Agustus 2020, pandemi, WFH, kos jarang ditempatin, akhirnya menyudahi kos daripada bayar tiap bulan. Pas mau kirim barang ke rumah, baru sadar, paling merepotkan adalah packing buku yg berat totalnya di atas 60kg, untung mobil petugas @PosIndonesia mau nyamperin ke kos.",agustus kos jarang akhir sudah kos bayar bulan pas mau kirim barang rumah baru sadar repot emas buku berat kg untung mobil tugas mau kos
2022-08-15 09:20:43+00:00,"Klaten, 15 Agustus 2022
Rapat Kerjasama yang diadakan di Dinas Dukcapil Klaten Terkait Paparan tentang Kerja Sama Inovasi Antaran Kiriman Layanan Dukcapil Klaten yang di lakukan oleh PT. POS Indonesia wilayah Kab. Klaten dengan Dinas Dukcapil Klaten. @dukcapil_jateng https://t.co/f2gLhoWS5P",agustus rapat kerja ada dinas kait papar kerja inovasi antar kirim layan laku pt pos indonesia wilayah kabupaten dinas
2022-07-25 08:18:36+00:00,"CAMPUS LIFE 101: Sampurasun!

Bersama @fauzanalrasyid, @miraclesitompul, @thesadewa, dan @butetmengajar

13 Agustus 2022, 13.00
Ruang Anyelir Lt. 8, Graha Pos Indonesia, Bandung

PENDAFTARAN MULAI 27 JULI

Tempat terbatas!

Informasi pendaftaran dan HTM cek @fauzanfess! https://t.co/Cdo0b9ByX3",agustus ruang anyelir lantai pos indonesia bandung daftar juli tempat batas informasi daftar cek
2022-07-25 08:15:42+00:00,"CAMPUS LIFE 101: Sampurasun!

Bersama @fauzanalrasyid, @miraclesitompul, @thesadewa, dan @butetmengajar

13 Agustus 2022, 13.00
Ruang Anyelir Lt. 8, Graha Pos Indonesia, Bandung

PENDAFTARAN MULAI RABU, 27 JULI

Tempat terbatas!

Informasi pendaftaran dan HTM cek @fauzanfess! https://t.co/nb4vZOs20y",agustus ruang anyelir lantai pos indonesia bandung daftar rabu juli tempat batas informasi daftar cek
2022-08-15 11:27:50+00:00,"13 Agustus udh sampe @anteraja_id Jatipadang JakseL (3km dri Rumah Gw). Lucu'e 14 Agustus Malah Jauh bgt ke Jakarta Utara 😁 &amp; skrg 15 Agustus blm sampe"" jg. Payah BOBROK @JNE_ID @jntexpressid @wahana_logistik @Paxelindonesia @lionparcel_ @PosIndonesia @sicepat_ekspres @tokopedia https://t.co/QiOKATf8a3",agustus sudah sampai jakarta selatan rumah lucu agustus jauh sekali jakarta utara agustus belum sampai payah bobrok
2022-08-18 17:12:32+00:00,"@cayapatacakara ah byasa w pk hill,,, ngantosan jtah ti Ucok POS INdonesia... xixixi🤭🙏🏻",ah byasa pakai ti ucok pos indonesia tertawa
2022-09-22 13:55:48+00:00,"@PosIndonesia ahh okayy deh min, terima kasih! :)",ah deh administrator terima kasih
2022-09-23 10:15:28+00:00,"@PosIndonesia @bitq Ah giliran begini @PosIndonesia diem, gua udah bayar kewajibannya loh ☺️ 

Ini saya jadi sedekah apa gimana? Udah saya bayar loh, kalo butuh mutasi tanpa sensor bisa DM saya, masa saya umbar public",ah gilir diam sudah bayar wajib loh sedekah sudah bayar loh butuh mutasi sensor bisa pesan langsung umbar
2022-08-02 06:04:38+00:00,"Ajakan mas Komeng untuk hadir di acara Pameran Filateli Tingkat Dunia (World Stamp Championship) - Indonesa 2022 di JIEXPO, Kemayoran Jakarta pada 4-9 Agustus 2022. 

@DPR_RI @kemkominfo @DKIJakarta @Filatelisindo @peruri_id @Kemenparekraf @FadliZonLibrary @PosIndonesia https://t.co/LVulnnfCzG",aja abang komeng hadir acara pamer tingkat dunia jakarta agustus
2022-07-22 15:09:37+00:00,"Ajak PT Pos Indonesia Berkolaborasi, Bobby Ingin Pos Bloc Tampung UMKM Binaan Pemko Medan https://t.co/4mQJsgnHMX",ajak pt pos indonesia kolaborasi pos tampung umkm bina medan
2022-09-03 14:29:59+00:00,"Pertamina harus belajar apa yang terjadi pada pos indonesia. Pos dulu sangat dominan soal pengiriman,tapi sekarang lihat banyak pihak swasta yang membangun jasa itu tentu di kasih harga murah dan estimasi cepat orang akan berpindah haluan. Bila suatu saat swasta masuk di bisnis",ajar pos indonesia pos dulu dominan kirim lihat banyak swasta bangun jasa kasih harga murah orang pindah haluan swasta masuk bisnis
2022-07-19 14:23:00+00:00,Pemblokiran ini sebetulnya hanya akal-akalan pos indonesia saja biar layanan mereka ramai lagi. *brb nulis pesan di kartu pos buat dikirimin ke klien*,akal pos indonesia saja biar layan ramai lagi segera kembali tulis pesan kartu pos buat kirim klien
2022-08-30 07:06:30+00:00,@matchachocociz Akhirnya yang terakhir ini pasti disegel plastik sama pihak pos Indonesia. Itu kenapa sekarang pilih jastip dari pada order sendiri,akhir akhir pasti segel plastik pos indonesia pilih pesan sendiri
2022-09-24 08:33:58+00:00,"Akhirnya setelah dipush, baru ada respon dan di aplikasi ada pergerakan, cuma tadi juga ada info dari @PosIndonesia kalau pengiriman berdasarkan kolektif, kalau begini ya buat apa bayar ongkir mahal-mahal. 🙃

Harus banget komplain dulu baru pada kerja?
@SamsatDigital https://t.co/4hwiahKOVk",akhir baru respons aplikasi gerak informasi kirim dasar kolektif ya buat bayar ongkos kirim mahal mahal banget komplain dulu baru kerja
2022-09-19 06:29:07+00:00,@txtdrberseragam @PosIndonesia  apa akhir2 ini penjualan materei meningkat ?,akhir jual tingkat
2022-08-09 10:11:58+00:00,@dxyxh_____ @PosIndonesia terakhir kali aku ga perlu sih kak,akhir kali tidak sih kak
2022-07-04 04:35:27+00:00,"💌 TODAY’s MAIL 💌

Aaaaa akhirnya chenle kaos ijo aku dateng juga :)))
Lucu banget muka lelenya 😻😻

Lagi pengen koleksi semua pc chenle yg kaos ijo &amp; akhirnya nemu di @peachmerch yg kebetulan ada lebihan co. Thank you kak udah mau direpotin kirim paketnya pake pos indonesia ^^ https://t.co/JZ1wVAE7Az",akhir kaos hijau datang lucu banget muka lagi koleksi kaos hijau akhir temu betul lebih co terima kasih kak sudah mau kirim paket pakai pos indonesia
2022-09-21 11:47:25+00:00,Akhirnya bukan cuma karya digitalku saja yang sampai ke negara paman sam sana tapi juga karya gambar atau lukisku ini juga telah sampai kesana. Much love and thanks for @PosIndonesia https://t.co/Off2siFtK8,akhir karya digital saja sampai negara paman karya gambar sampai cinta terima kasih
2022-08-02 15:34:21+00:00,@barijoe Never ending story with Pos Indonesia. Surat dan paketku dari luar negeri juga tidak pernah sampai ke rumah.,akhir pos indonesia surat paket negeri tidak sampai rumah
2022-09-17 02:25:04+00:00,"Akhirnya dari pihak @PosIndonesia memberikan solusi untuk pihaknya survei ke nenek saya, tapi nyatanya sampai sekarang belom ada orang yg ke rumah jenguk nenek saya... Bagaimana ini? Mohon penjelasannya @PosIndonesia 
Dan bantuannya @ganjarpranowo",akhir solusi survei nenek nyata sampai belum orang rumah jenguk nenek mohon jelas
